key,region,district,description,easting,northing,latitude,longitude,url
TDS90051,新界,屯门区,屯门公路近轻铁凤地站 - 北行 [TDS90051],815797,829710,22.40656714,113.9780601,https://tdcctv.data.one.gov.hk/TDS90051.JPG
TDS90052,新界,屯门区,屯门公路近港铁兆康站 - 北行(1) [TDS90052],815882,830113,22.41020742,113.9788805,https://tdcctv.data.one.gov.hk/TDS90052.JPG
TDS90053,新界,屯门区,屯门公路近港铁兆康站 - 北行(2) [TDS90053],815961,830356,22.41240275,113.9796446,https://tdcctv.data.one.gov.hk/TDS90053.JPG
TDS90055,新界,屯门区,元朗公路近港深西部公路 - 东行 (1) [TDS90055],816879,830745,22.41592623,113.9885558,https://tdcctv.data.one.gov.hk/TDS90055.JPG
TDS90056,新界,屯门区,元朗公路近港深西部公路 - 东行 (2) [TDS90056],817281,831019,22.41840507,113.992457,https://tdcctv.data.one.gov.hk/TDS90056.JPG
TDS90057,新界,屯门区,元朗公路近港深西部公路 - 东行 (3) [TDS90057],817613,831584,22.42351091,113.9956751,https://tdcctv.data.one.gov.hk/TDS90057.JPG
TDS90058,新界,元朗区,元朗公路近丹桂村 - 东行 [TDS90058],817879,831759,22.42509412,113.9982567,https://tdcctv.data.one.gov.hk/TDS90058.JPG
TDS90059,新界,元朗区,元朗公路近水库路 - 东行 [TDS90059],818132,832060,22.42781497,114.0007108,https://tdcctv.data.one.gov.hk/TDS90059.JPG
TDS90060,新界,元朗区,元朗公路近洪天路 - 东行 (1) [TDS90060],818321,832517,22.43194387,114.0025415,https://tdcctv.data.one.gov.hk/TDS90060.JPG
TDS90061,新界,元朗区,元朗公路近洪天路 - 东行 (2) [TDS90061],818698,832986,22.43618305,114.0061984,https://tdcctv.data.one.gov.hk/TDS90061.JPG
TDS90062,新界,元朗区,元朗公路近唐人新村路 - 东行 [TDS90062],819125,833130,22.43748776,114.0103447,https://tdcctv.data.one.gov.hk/TDS90062.JPG
TDS90063,新界,元朗区,元朗公路近唐人新村交汇处 - 东行 [TDS90063],819481,833179,22.43793378,114.0138024,https://tdcctv.data.one.gov.hk/TDS90063.JPG
TDS90065,新界,元朗区,元朗公路近公庵路 - 东行 [TDS90065],820418,832876,22.4352065,114.0229076,https://tdcctv.data.one.gov.hk/TDS90065.JPG
TDS90066,新界,元朗区,元朗公路近深涌村 - 东行 [TDS90066],820943,832777,22.43431726,114.0280084,https://tdcctv.data.one.gov.hk/TDS90066.JPG
TDS90067,新界,元朗区,元朗公路近十八乡交汇处 - 东行 (1) [TDS90067],821524,832822,22.43472874,114.0336517,https://tdcctv.data.one.gov.hk/TDS90067.JPG
TDS90068,新界,元朗区,元朗公路近十八乡交汇处 - 东行 (2) [TDS90068],821908,833148,22.43767592,114.0373789,https://tdcctv.data.one.gov.hk/TDS90068.JPG
TDS90069,新界,元朗区,元朗公路近博爱交汇处 - 东行 (1) [TDS90069],822117,833570,22.44148851,114.0394054,https://tdcctv.data.one.gov.hk/TDS90069.JPG
TDS90070,新界,元朗区,元朗公路近博爱交汇处 - 东行 (2) [TDS90070],822179,834127,22.44651897,114.0400028,https://tdcctv.data.one.gov.hk/TDS90070.JPG
TDS90071,新界,元朗区,元朗公路近朗晖路 - 东行 [TDS90071],822622,834406,22.44904205,114.0443041,https://tdcctv.data.one.gov.hk/TDS90071.JPG
TDS90072,新界,元朗区,元朗公路近青朗公路 - 东行 [TDS90072],823033,834773,22.45235944,114.0482938,https://tdcctv.data.one.gov.hk/TDS90072.JPG
TDS90073,新界,元朗区,新田公路近沙埔村 - 北行 [TDS90073],823349,835175,22.45599209,114.0513606,https://tdcctv.data.one.gov.hk/TDS90073.JPG
TDS90074,新界,元朗区,新田公路近模范乡 - 北行 [TDS90074],823486,835637,22.46016517,114.0526879,https://tdcctv.data.one.gov.hk/TDS90074.JPG
TDS90075,新界,元朗区,新田公路近壆围 - 北行 [TDS90075],823588,836090,22.46425671,114.0536753,https://tdcctv.data.one.gov.hk/TDS90075.JPG
TDS90076,新界,元朗区,新田公路近锦壆路东 - 北行 [TDS90076],823693,836551,22.4684205,114.0546918,https://tdcctv.data.one.gov.hk/TDS90076.JPG
TDS90077,新界,元朗区,新田公路近锦绣花园大道 - 北行 [TDS90077],823809,837034,22.47278304,114.0558151,https://tdcctv.data.one.gov.hk/TDS90077.JPG
TDS90078,新界,元朗区,新田公路近真善路 - 北行 [TDS90078],824014,837591,22.47781445,114.0578027,https://tdcctv.data.one.gov.hk/TDS90078.JPG
TDS90079,新界,元朗区,新田公路近洋葵径 - 北行 [TDS90079],824069,838025,22.48173404,114.0583338,https://tdcctv.data.one.gov.hk/TDS90079.JPG
TDS90080,新界,元朗区,新田公路近加州花园大道 - 北行 [TDS90080],824089,838380,22.48493997,114.0585254,https://tdcctv.data.one.gov.hk/TDS90080.JPG
TDS90081,新界,元朗区,新田公路近米埔新村 - 北行 [TDS90081],824304,838957,22.49015203,114.0606103,https://tdcctv.data.one.gov.hk/TDS90081.JPG
TDS90082,新界,元朗区,新田公路近新田足球场 - 北行 [TDS90082],824726,839219,22.49252089,114.0647093,https://tdcctv.data.one.gov.hk/TDS90082.JPG
TDS90084,新界,元朗区,新田公路近青龙村 - 北行 [TDS90084],825708,839506,22.49511897,114.0742505,https://tdcctv.data.one.gov.hk/TDS90084.JPG
TDS90086,新界,元朗区,粉岭公路近新田交汇处 - 东行 [TDS90086],826544,840260,22.50193284,114.0823702,https://tdcctv.data.one.gov.hk/TDS90086.JPG
TDS90089,新界,北区,粉岭公路近古洞 - 东行 (1) [TDS90089],827860,840471,22.50384525,114.0951588,https://tdcctv.data.one.gov.hk/TDS90089.JPG
TDS90090,新界,北区,粉岭公路近古洞 - 东行 (2) [TDS90090],828326,840433,22.50350433,114.099688,https://tdcctv.data.one.gov.hk/TDS90090.JPG
TDS90091,新界,北区,粉岭公路近古洞 - 东行 (3) [TDS90091],828732,840400,22.50320816,114.103634,https://tdcctv.data.one.gov.hk/TDS90091.JPG
TDS90092,新界,北区,粉岭公路近古洞 - 东行 (4) [TDS90092],829194,840362,22.50286699,114.1081242,https://tdcctv.data.one.gov.hk/TDS90092.JPG
TDS91001,新界,荃湾区,屯门公路近油柑头村 - 东行 [TDS91001],828267,825982,22.37300496,114.0991872,https://tdcctv.data.one.gov.hk/TDS91001.JPG
TDS91002,新界,荃湾区,屯门公路近油柑头二号配水库 - 东行 [TDS91002],827630,825751,22.37091583,114.0930034,https://tdcctv.data.one.gov.hk/TDS91002.JPG
TDS91003,新界,荃湾区,屯门公路近恒丽苑 - 东行 [TDS91003],827276,825621,22.36974004,114.089567,https://tdcctv.data.one.gov.hk/TDS91003.JPG
TDS91004,新界,荃湾区,屯门公路近汀九 - 东行 (1) [TDS91004],826928,825594,22.36949436,114.0861883,https://tdcctv.data.one.gov.hk/TDS91004.JPG
TDS91005,新界,荃湾区,屯门公路近汀九 - 东行 (2) [TDS91005],826518,825753,22.37092794,114.0822064,https://tdcctv.data.one.gov.hk/TDS91005.JPG
TDS91006,新界,荃湾区,屯门公路近汀九 - 东行 (3) [TDS91006],826005,825808,22.37142163,114.0772251,https://tdcctv.data.one.gov.hk/TDS91006.JPG
TDS91007,新界,荃湾区,屯门公路近汀九 - 东行 (4) [TDS91007],825598,825673,22.37020002,114.0732742,https://tdcctv.data.one.gov.hk/TDS91007.JPG
TDS91008,新界,荃湾区,屯门公路近汀九 - 东行 (5) [TDS91008],825370,825284,22.36668572,114.0710631,https://tdcctv.data.one.gov.hk/TDS91008.JPG
TDS91009,新界,荃湾区,屯门公路近深井 - 东行 (1) [TDS91009],824837,825267,22.36652874,114.0658882,https://tdcctv.data.one.gov.hk/TDS91009.JPG
TDS91010,新界,荃湾区,屯门公路近深井 - 东行 (2) [TDS91010],824571,825491,22.36854978,114.0633039,https://tdcctv.data.one.gov.hk/TDS91010.JPG
TDS91011,新界,荃湾区,屯门公路近深井 - 东行 (3) [TDS91011],824170,825470,22.36835736,114.0594106,https://tdcctv.data.one.gov.hk/TDS91011.JPG
TDS91013,新界,荃湾区,屯门公路近深井 - 东行 (5) [TDS91013],823355,825174,22.3656784,114.0514999,https://tdcctv.data.one.gov.hk/TDS91013.JPG
TDS91015,新界,荃湾区,屯门公路近豪景花园 - 东行 (1) [TDS91015],822473,825081,22.3648317,114.0429372,https://tdcctv.data.one.gov.hk/TDS91015.JPG
TDS91016,新界,荃湾区,屯门公路近豪景花园 - 东行 (2) [TDS91016],821862,824642,22.36086229,114.0370089,https://tdcctv.data.one.gov.hk/TDS91016.JPG
TDS91017,新界,荃湾区,屯门公路近嘉龙村 - 东行 (1) [TDS91017],821394,824292,22.35769762,114.0324685,https://tdcctv.data.one.gov.hk/TDS91017.JPG
TDS91018,新界,屯门区,屯门公路近嘉龙村 - 东行 (2) [TDS91018],820917,824127,22.35620339,114.0278391,https://tdcctv.data.one.gov.hk/TDS91018.JPG
TDS91019,新界,屯门区,屯门公路近大榄 - 东行 [TDS91019],820302,824220,22.35703762,114.0218674,https://tdcctv.data.one.gov.hk/TDS91019.JPG
TDS91020,新界,屯门区,屯门公路近屯门公路巴士转乘站 - 东行 (1) [TDS91020],819925,824482,22.35940007,114.0182046,https://tdcctv.data.one.gov.hk/TDS91020.JPG
TDS91021,新界,屯门区,屯门公路近屯门公路巴士转乘站 - 东行 (2) [TDS91021],819600,824892,22.36309946,114.015045,https://tdcctv.data.one.gov.hk/TDS91021.JPG
TDS91023,新界,屯门区,屯门公路近冠发街 - 东行 [TDS91023],818906,825312,22.3668854,114.0083024,https://tdcctv.data.one.gov.hk/TDS91023.JPG
TDS91024,新界,屯门区,屯门公路近爱琴湾 - 东行 [TDS91024],818417,825347,22.36719645,114.0035542,https://tdcctv.data.one.gov.hk/TDS91024.JPG
TDS91025,新界,屯门区,屯门公路近小秀村 - 东行 [TDS91025],818045,825649,22.36991976,113.999939,https://tdcctv.data.one.gov.hk/TDS91025.JPG
TDS91026,新界,屯门区,屯门公路近扫管笏路 - 东行 [TDS91026],817786,826089,22.3738904,113.9974191,https://tdcctv.data.one.gov.hk/TDS91026.JPG
TDS91027,新界,屯门区,屯门公路近哈罗香港国际学校 - 东行 (1) [TDS91027],817322,826294,22.3757366,113.9929114,https://tdcctv.data.one.gov.hk/TDS91027.JPG
TDS91028,新界,屯门区,屯门公路近哈罗香港国际学校 - 东行 (2) [TDS91028],817053,826218,22.37504729,113.9903004,https://tdcctv.data.one.gov.hk/TDS91028.JPG
TDS91029,新界,屯门区,屯门公路近青山湾入境事务中心 - 东行 [TDS91029],816679,826476,22.37737293,113.9866658,https://tdcctv.data.one.gov.hk/TDS91029.JPG
TDS91030,新界,屯门区,屯门公路近青山湾泳滩 - 东行 [TDS91030],816200,826948,22.38162978,113.9820088,https://tdcctv.data.one.gov.hk/TDS91030.JPG
TDS91031,新界,屯门区,屯门公路近屯门兆麟政府综合大楼 - 南行 [TDS91031],816001,827192,22.38383087,113.9800733,https://tdcctv.data.one.gov.hk/TDS91031.JPG
TDS91040,新界,屯门区,元朗公路近港深西部公路 - 西行 (1) [TDS91040],817045,830799,22.41641574,113.9901675,https://tdcctv.data.one.gov.hk/TDS91040.JPG
TDS91041,新界,屯门区,元朗公路近港深西部公路 - 西行 (1) [TDS91041],817322,831142,22.41951627,113.9928538,https://tdcctv.data.one.gov.hk/TDS91041.JPG
TDS91042,新界,屯门区,元朗公路近港深西部公路 - 西行 (2) [TDS91042],817512,831499,22.42274222,113.994695,https://tdcctv.data.one.gov.hk/TDS91042.JPG
TDS91044,新界,元朗区,元朗公路近洪天路 - 西行 (1) [TDS91044],818291,832432,22.43117597,114.002251,https://tdcctv.data.one.gov.hk/TDS91044.JPG
TDS91045,新界,元朗区,元朗公路近洪天路 - 西行 (2) [TDS91045],818513,832869,22.43512458,114.0044026,https://tdcctv.data.one.gov.hk/TDS91045.JPG
TDS91046,新界,元朗区,元朗公路近唐人新村路 - 西行 [TDS91046],818951,833083,22.43706158,114.0086549,https://tdcctv.data.one.gov.hk/TDS91046.JPG
TDS91048,新界,元朗区,元朗公路近榄口村 - 西行 [TDS91048],819901,833028,22.43657426,114.0178839,https://tdcctv.data.one.gov.hk/TDS91048.JPG
TDS91049,新界,元朗区,元朗公路近公庵路 - 西行 [TDS91049],820373,832884,22.43527832,114.0224704,https://tdcctv.data.one.gov.hk/TDS91049.JPG
TDS91050,新界,元朗区,元朗公路近深涌村 - 西行 [TDS91050],820900,832785,22.43438912,114.0275906,https://tdcctv.data.one.gov.hk/TDS91050.JPG
TDS91051,新界,元朗区,元朗公路近十八乡交汇处 - 西行 (1) [TDS91051],821372,832761,22.43417656,114.0321758,https://tdcctv.data.one.gov.hk/TDS91051.JPG
TDS91052,新界,元朗区,元朗公路近十八乡交汇处 - 西行 (2) [TDS91052],821938,833176,22.43792903,114.0376701,https://tdcctv.data.one.gov.hk/TDS91052.JPG
TDS91053,新界,元朗区,元朗公路近博爱交汇处 - 西行 (1) [TDS91053],822117,833611,22.44185875,114.0394051,https://tdcctv.data.one.gov.hk/TDS91053.JPG
TDS91054,新界,元朗区,元朗公路近博爱交汇处 - 西行 (2) [TDS91054],822152,834068,22.44598595,114.039741,https://tdcctv.data.one.gov.hk/TDS91054.JPG
TDS91055,新界,元朗区,元朗公路近朗晖路 - 西行 [TDS91055],822467,834377,22.44877892,114.0427985,https://tdcctv.data.one.gov.hk/TDS91055.JPG
TDS91056,新界,元朗区,元朗公路近青朗公路 - 西行 (1) [TDS91056],822855,834370,22.44871879,114.0465679,https://tdcctv.data.one.gov.hk/TDS91056.JPG
TDS91057,新界,元朗区,元朗公路近青朗公路 - 西行 (2) [TDS91057],823126,834746,22.45211634,114.0491976,https://tdcctv.data.one.gov.hk/TDS91057.JPG
TDS91058,新界,元朗区,新田公路近沙埔村 - 南行 [TDS91058],823304,835109,22.45539574,114.0509239,https://tdcctv.data.one.gov.hk/TDS91058.JPG
TDS91059,新界,元朗区,新田公路近模范乡 - 南行 [TDS91059],823475,835588,22.4597226,114.0525814,https://tdcctv.data.one.gov.hk/TDS91059.JPG
TDS91060,新界,元朗区,新田公路近壆围 - 南行 [TDS91060],823578,836047,22.46386833,114.0535784,https://tdcctv.data.one.gov.hk/TDS91060.JPG
TDS91061,新界,元朗区,新田公路近锦壆路东 - 南行 [TDS91061],823682,836504,22.46799599,114.0545853,https://tdcctv.data.one.gov.hk/TDS91061.JPG
TDS91062,新界,元朗区,新田公路近锦绣花园大道 - 南行 [TDS91062],823820,837083,22.47322561,114.0559216,https://tdcctv.data.one.gov.hk/TDS91062.JPG
TDS91063,新界,元朗区,新田公路近真善路 - 南行 [TDS91063],823998,837544,22.47738991,114.0576476,https://tdcctv.data.one.gov.hk/TDS91063.JPG
TDS91064,新界,元朗区,新田公路近洋葵径 - 南行 [TDS91064],824066,837976,22.48129153,114.058305,https://tdcctv.data.one.gov.hk/TDS91064.JPG
TDS91065,新界,元朗区,新田公路近加州花园大道 - 南行 [TDS91065],824092,838428,22.48537345,114.0585542,https://tdcctv.data.one.gov.hk/TDS91065.JPG
TDS91066,新界,元朗区,新田公路近米埔新村 - 南行 [TDS91066],824272,838919,22.48980865,114.0602996,https://tdcctv.data.one.gov.hk/TDS91066.JPG
TDS91067,新界,元朗区,新田公路近新田足球场 - 南行 [TDS91067],824678,839204,22.49238511,114.064243,https://tdcctv.data.one.gov.hk/TDS91067.JPG
TDS91068,新界,元朗区,新田公路近米埔陇 - 南行 [TDS91068],825261,839375,22.49393316,114.0699074,https://tdcctv.data.one.gov.hk/TDS91068.JPG
TDS91069,新界,元朗区,新田公路近青龙村 - 南行 [TDS91069],825804,839534,22.49537241,114.0751832,https://tdcctv.data.one.gov.hk/TDS91069.JPG
TDS91070,新界,元朗区,新田公路近文天祥公园 - 南行 [TDS91070],826120,839736,22.49719846,114.0782529,https://tdcctv.data.one.gov.hk/TDS91070.JPG
TDS91071,新界,元朗区,新田公路近新田交汇处 - 南行 [TDS91071],826379,840105,22.50053219,114.0807676,https://tdcctv.data.one.gov.hk/TDS91071.JPG
TDS91073,新界,元朗区,粉岭公路近洲头村 - 西行 (2) [TDS91073],827190,840511,22.50420303,114.088647,https://tdcctv.data.one.gov.hk/TDS91073.JPG
TDS91074,新界,北区,粉岭公路近古洞 - 西行 (1) [TDS91074],827805,840476,22.50389013,114.0946243,https://tdcctv.data.one.gov.hk/TDS91074.JPG
TDS91075,新界,北区,粉岭公路近古洞 - 西行 (2) [TDS91075],828274,840437,22.5035402,114.0991826,https://tdcctv.data.one.gov.hk/TDS91075.JPG
TDS91076,新界,北区,粉岭公路近古洞 - 西行 (3) [TDS91076],828891,840387,22.50309146,114.1051793,https://tdcctv.data.one.gov.hk/TDS91076.JPG
TDS91077,新界,北区,粉岭公路近古洞 - 西行 (4) [TDS91077],829447,840336,22.50263323,114.1105831,https://tdcctv.data.one.gov.hk/TDS91077.JPG
TDSAPR10001,香港岛,南区,香港仔海傍道近香港仔鱼类批发市场 - 东行 [TDSAPR10001],833468,812208,22.24863379,114.1497113,https://tdcctv.data.one.gov.hk/TDSAPR10001.JPG
TDSAPR20001,香港岛,南区,香港仔海傍道近香港仔鱼类批发市场 - 西行 [TDSAPR20001],833435,812183,22.24840797,114.1493912,https://tdcctv.data.one.gov.hk/TDSAPR20001.JPG
TDSCPRHSK10001,新界,屯门区,青山公路蓝地段近蓝地宠物公园 - 北行 [TDSCPRHSK10001],816566,831465,22.42242457,113.9855069,https://tdcctv.data.one.gov.hk/TDSCPRHSK10001.JPG
TDSCPRHSK10002,新界,屯门区,青山公路洪水桥段近顺达街 - 北行 [TDSCPRHSK10002],817018,831982,22.42709844,113.9898909,https://tdcctv.data.one.gov.hk/TDSCPRHSK10002.JPG
TDSCPRHSK10003,新界,屯门区,青山公路洪水桥段近田厦路 - 北行 [TDSCPRHSK10003],817413,832378,22.43067888,113.993723,https://tdcctv.data.one.gov.hk/TDSCPRHSK10003.JPG
TDSCPRHSK10004,新界,元朗区,青山公路洪水桥段近洪水桥轻铁站 - 北行 [TDSCPRHSK10004],817952,832802,22.43451363,113.9989538,https://tdcctv.data.one.gov.hk/TDSCPRHSK10004.JPG
TDSCPRHSK20001,新界,屯门区,青山公路洪水桥段近顺达街 - 南行 [TDSCPRHSK20001],816889,831835,22.42576951,113.9886397,https://tdcctv.data.one.gov.hk/TDSCPRHSK20001.JPG
TDSCPRHSK20002,新界,屯门区,青山公路洪水桥段近田厦路 - 南行 [TDSCPRHSK20002],817277,832259,22.42960276,113.9924034,https://tdcctv.data.one.gov.hk/TDSCPRHSK20002.JPG
TDSCPRHSK20003,新界,屯门区,青山公路洪水桥段近洪水桥大街 - 南行 [TDSCPRHSK20003],817640,832562,22.43234297,113.9959259,https://tdcctv.data.one.gov.hk/TDSCPRHSK20003.JPG
TDSCPRKC10001,新界,荃湾区,青山公路葵涌段近城门道 - 东行 [TDSCPRKC10001],830635,825680,22.37028714,114.1221808,https://tdcctv.data.one.gov.hk/TDSCPRKC10001.JPG
TDSCPRKC10002,新界,荃湾区,青山公路葵涌段近国瑞路公园 - 东行 [TDSCPRKC10002],831283,825743,22.37085807,114.1284724,https://tdcctv.data.one.gov.hk/TDSCPRKC10002.JPG
TDSCPRKC10003,新界,葵青区,青山公路葵涌段近业成街游乐场 - 南行 [TDSCPRKC10003],831993,824554,22.36012267,114.1353693,https://tdcctv.data.one.gov.hk/TDSCPRKC10003.JPG
TDSCPRKC10004,新界,葵青区,青山公路葵涌段近大窝交汇处 - 南行 [TDSCPRKC10004],831748,823763,22.35297888,114.1329929,https://tdcctv.data.one.gov.hk/TDSCPRKC10004.JPG
TDSCPRKC20001,新界,荃湾区,青山公路葵涌段近德士古道天桥 - 西行 [TDSCPRKC20001],830684,825684,22.37032342,114.1226566,https://tdcctv.data.one.gov.hk/TDSCPRKC20001.JPG
TDSCPRKC20002,新界,荃湾区,青山公路葵涌段近国瑞路公园 - 西行 (1) [TDSCPRKC20002],831324,825748,22.37090334,114.1288704,https://tdcctv.data.one.gov.hk/TDSCPRKC20002.JPG
TDSCPRKC20003,新界,荃湾区,青山公路葵涌段近国瑞路公园 - 西行 (2) [TDSCPRKC20003],831498,825737,22.37080449,114.1305599,https://tdcctv.data.one.gov.hk/TDSCPRKC20003.JPG
TDSCPRKC20004,新界,葵青区,青山公路葵涌段近中葵涌公园 - 北行 (1) [TDSCPRKC20004],831907,824457,22.35924649,114.1345346,https://tdcctv.data.one.gov.hk/TDSCPRKC20004.JPG
TDSCPRKC20005,新界,葵青区,青山公路葵涌段近中葵涌公园 - 北行 (2) [TDSCPRKC20005],831778,823993,22.35505598,114.1332835,https://tdcctv.data.one.gov.hk/TDSCPRKC20005.JPG
TDSCPRLT10001,新界,屯门区,青山公路蓝地段近蓝地交汇处 - 北行 [TDSCPRLT10001],816163,830882,22.41715514,113.9815999,https://tdcctv.data.one.gov.hk/TDSCPRLT10001.JPG
TDSCPRLT10002,新界,屯门区,青山公路蓝地段近妙法寺 - 北行 [TDSCPRLT10002],816346,831214,22.42015539,113.9833732,https://tdcctv.data.one.gov.hk/TDSCPRLT10002.JPG
TDSCPRLT20001,新界,屯门区,青山公路蓝地段近蓝地大街 - 南行 [TDSCPRLT20001],816271,831092,22.4190528,113.9826462,https://tdcctv.data.one.gov.hk/TDSCPRLT20001.JPG
TDSCPRLT20002,新界,屯门区,青山公路蓝地段近福亨游乐场 - 南行 [TDSCPRLT20002],816376,831248,22.42046277,113.9836641,https://tdcctv.data.one.gov.hk/TDSCPRLT20002.JPG
TDSCPRPS10001,新界,元朗区,青山公路屏山段近洪天路 - 东行 [TDSCPRPS10001],818144,832950,22.43585218,114.0008172,https://tdcctv.data.one.gov.hk/TDSCPRPS10001.JPG
TDSCPRPS10002,新界,元朗区,青山公路屏山段近灰沙围 - 东行 [TDSCPRPS10002],818616,833276,22.43880103,114.0053986,https://tdcctv.data.one.gov.hk/TDSCPRPS10002.JPG
TDSCPRPS10003,新界,元朗区,青山公路屏山段近唐人新村游乐场 - 东行 [TDSCPRPS10003],818979,833520,22.44100816,114.0089222,https://tdcctv.data.one.gov.hk/TDSCPRPS10003.JPG
TDSCPRPS10004,新界,元朗区,青山公路屏山段近屏山轻铁站 - 东行 [TDSCPRPS10004],819332,833721,22.4428268,114.0123492,https://tdcctv.data.one.gov.hk/TDSCPRPS10004.JPG
TDSCPRPS20001,新界,元朗区,青山公路屏山段近洪天路 - 西行 [TDSCPRPS20001],818279,833048,22.43673859,114.0021275,https://tdcctv.data.one.gov.hk/TDSCPRPS20001.JPG
TDSCPRPS20002,新界,元朗区,青山公路屏山段近灰沙围 - 西行 [TDSCPRPS20002],818657,833303,22.43904527,114.0057966,https://tdcctv.data.one.gov.hk/TDSCPRPS20002.JPG
TDSCPRPS20003,新界,元朗区,青山公路屏山段近唐人新村游乐场 - 西行 [TDSCPRPS20003],819028,833551,22.4412886,114.0093979,https://tdcctv.data.one.gov.hk/TDSCPRPS20003.JPG
TDSCPRPS20004,新界,元朗区,青山公路屏山段近朗天路 - 西行 [TDSCPRPS20004],819724,833829,22.44380592,114.0161562,https://tdcctv.data.one.gov.hk/TDSCPRPS20004.JPG
TDSIEC10001,香港岛,中西区,夏悫道近添美道 - 东行 [TDSIEC10001],834973,815726,22.28040541,114.1643086,https://tdcctv.data.one.gov.hk/TDSIEC10001.JPG
TDSIEC10002,香港岛,湾仔区,夏悫道近香港演艺学院 - 东行 [TDSIEC10002],835451,815638,22.27961101,114.1689468,https://tdcctv.data.one.gov.hk/TDSIEC10002.JPG
TDSIEC10003,香港岛,湾仔区,告士打道近告士打道花园 - 东行 [TDSIEC10003],835819,815599,22.27925895,114.1725176,https://tdcctv.data.one.gov.hk/TDSIEC10003.JPG
TDSIEC10004,香港岛,湾仔区,告士打道近史钊域道 - 东行 [TDSIEC10004],836252,815650,22.27971957,114.1767191,https://tdcctv.data.one.gov.hk/TDSIEC10004.JPG
TDSIEC20001,香港岛,湾仔区,告士打道近菲林明道 - 西行 [TDSIEC20001],836003,815618,22.27943057,114.174303,https://tdcctv.data.one.gov.hk/TDSIEC20001.JPG
TDSIEC20002,香港岛,湾仔区,告士打道近湾仔运动场 - 西行 [TDSIEC20002],836411,815698,22.28015303,114.1782619,https://tdcctv.data.one.gov.hk/TDSIEC20002.JPG
TDSJCR10001,新界,北区,马会道近粉岭官立小学 - 南行 [TDSJCR10001],832780,839350,22.49373933,114.1429777,https://tdcctv.data.one.gov.hk/TDSJCR10001.JPG
TDSJCR10002,新界,北区,马会道近粉岭公路 - 南行 [TDSJCR10002],833111,838901,22.48968532,114.1461953,https://tdcctv.data.one.gov.hk/TDSJCR10002.JPG
TDSJCR20001,新界,北区,马会道近粉岭官立小学 - 北行 [TDSJCR20001],832818,839325,22.49351364,114.1433471,https://tdcctv.data.one.gov.hk/TDSJCR20001.JPG
TDSJCR20002,新界,北区,马会道近粉岭公路 - 北行 [TDSJCR20002],833124,838784,22.48862879,114.1463219,https://tdcctv.data.one.gov.hk/TDSJCR20002.JPG
TDSLFR10001,新界,屯门区,龙富路近皇珠路 - 东行 [TDSLFR10001],814863,827541,22.38696869,113.9690182,https://tdcctv.data.one.gov.hk/TDSLFR10001.JPG
TDSLFR10002,新界,屯门区,皇珠路近海皇路 - 东行 [TDSLFR10002],815089,827436,22.38602329,113.9712142,https://tdcctv.data.one.gov.hk/TDSLFR10002.JPG
TDSLFR10003,新界,屯门区,皇珠路近屯门乡事会路 - 东行 [TDSLFR10003],815497,827390,22.38561288,113.9751767,https://tdcctv.data.one.gov.hk/TDSLFR10003.JPG
TDSLFR20001,新界,屯门区,皇珠路近海皇路 - 西行 [TDSLFR20001],815005,827469,22.38632026,113.9703981,https://tdcctv.data.one.gov.hk/TDSLFR20001.JPG
TDSLFR20002,新界,屯门区,皇珠路近屯门乡事会路 - 西行 [TDSLFR20002],815533,827393,22.38564041,113.9755263,https://tdcctv.data.one.gov.hk/TDSLFR20002.JPG
TDSLTR10001,新界,元朗区,朗天路近天福路 - 南行 [TDSLTR10001],819006,834629,22.45102316,114.0091724,https://tdcctv.data.one.gov.hk/TDSLTR10001.JPG
TDSLTR10002,新界,元朗区,朗天路近庸园路 - 南行 [TDSLTR10002],819371,834215,22.44728821,114.0127228,https://tdcctv.data.one.gov.hk/TDSLTR10002.JPG
TDSLTR10003,新界,元朗区,朗天路近水边围交汇处 - 南行 [TDSLTR10003],819776,833915,22.44458304,114.0166604,https://tdcctv.data.one.gov.hk/TDSLTR10003.JPG
TDSLTR10004,新界,元朗区,朗天路近唐人新村交汇处 - 南行 [TDSLTR10004],819747,833578,22.44153951,114.0163822,https://tdcctv.data.one.gov.hk/TDSLTR10004.JPG
TDSLTR20001,新界,元朗区,朗天路近天福路 - 北行 [TDSLTR20001],819035,834545,22.4502649,114.0094551,https://tdcctv.data.one.gov.hk/TDSLTR20001.JPG
TDSLTR20002,新界,元朗区,朗天路近庸园路 - 北行 [TDSLTR20002],819257,834283,22.44790115,114.0116146,https://tdcctv.data.one.gov.hk/TDSLTR20002.JPG
TDSLTR20003,新界,元朗区,朗天路近水边围交汇处 - 北行 [TDSLTR20003],819771,833967,22.44505257,114.0166113,https://tdcctv.data.one.gov.hk/TDSLTR20003.JPG
TDSLTR20004,新界,元朗区,朗天路近唐人新村交汇处 - 北行 [TDSLTR20004],819735,833529,22.4410969,114.0162662,https://tdcctv.data.one.gov.hk/TDSLTR20004.JPG
TDSMOSB10001,新界,沙田区,马鞍山绕道近恒辉街公园 - 东行 [TDSMOSB10001],841649,830601,22.41472706,114.2291378,https://tdcctv.data.one.gov.hk/TDSMOSB10001.JPG
TDSMOSB10002,新界,沙田区,马鞍山绕道近马鞍山消防局 - 东行 [TDSMOSB10002],842172,831036,22.4186536,114.2342191,https://tdcctv.data.one.gov.hk/TDSMOSB10002.JPG
